student_id,degree,specialization,cgpa,academic_performance,Python,Java,C_CPP,SQL,HTML_CSS,JavaScript,Excel,Power_BI,Statistics,Machine_Learning,Deep_Learning,Cloud_Computing,Networking,Cybersecurity,Git_GitHub,Communication,Problem_Solving,Teamwork,Leadership,Analytical_Thinking,interests,career_label
STU1436,B.Sc Information Technology,Web Technologies,8.21,First Class,4,4,3,4,2,3,1,0,2,0,0,2,2,2,3,3,5,4,3,3,Software Development,Software Developer
STU2514,B.Sc Information Technology,Cloud & Security,7.3,First Class,5,3,2,4,0,2,3,2,3,5,4,2,2,2,3,3,4,5,2,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1614,B.Sc Computer Science,Web Technologies,7.12,First Class,2,3,1,4,5,5,1,0,0,1,0,3,2,2,3,3,3,5,1,3,Web Development; Software Development,Web Developer
STU1309,B.Sc Computer Science,Information Technology,7.64,First Class,5,1,0,4,0,1,1,3,5,5,4,3,0,0,4,4,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1882,B.Sc Information Technology,Cloud & Security,8.17,First Class,3,0,2,5,1,1,2,1,0,1,0,3,3,2,3,4,4,3,3,4,Database Management; Cybersecurity; Web Development,Database Administrator
STU1431,B.Sc Information Technology,Cloud & Security,5.76,Pass,4,4,4,4,1,3,1,1,2,0,0,1,3,2,5,3,5,4,4,5,Software Development,Software Developer
STU1371,B.Sc Information Technology,Information Technology,8.03,First Class,5,2,2,3,1,1,2,2,5,4,3,4,1,1,4,5,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Cloud Computing,Data Scientist
STU2352,B.Sc Information Technology,Web Technologies,7.79,First Class,3,2,3,2,1,2,2,1,2,0,0,3,5,5,3,2,5,2,3,4,Cybersecurity; Cloud Computing; Machine Learning,Cybersecurity Analyst
STU1182,B.Sc Information Technology,Web Technologies,7.29,First Class,3,1,0,4,1,0,4,4,4,1,0,1,0,2,2,4,4,3,3,4,Data Analysis; Database Management,Data Analyst
STU2211,B.Sc Information Technology,Software Engineering,7.56,First Class,3,1,3,4,1,3,0,1,2,1,0,3,5,5,3,4,5,3,4,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU1539,B.Sc Information Technology,Data Science,8.33,First Class,4,4,4,3,2,2,1,1,2,2,0,2,3,3,3,3,5,4,3,3,Software Development,Software Developer
STU1916,B.Sc Information Technology,Data Science,6.59,Second Class,2,2,2,4,0,1,2,3,0,1,1,3,2,3,3,2,4,4,4,3,Database Management,Database Administrator
STU2468,BCA,Data Science,8.98,Distinction,5,3,3,3,1,2,2,3,5,5,5,4,2,1,4,3,5,5,3,5,Machine Learning; Artificial Intelligence; Data Science; Web Development,Machine Learning Engineer
STU1297,B.Sc Information Technology,Data Science,6.61,Second Class,4,3,2,5,1,1,3,2,3,5,4,3,2,2,5,4,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity; Web Development,Data Scientist
STU2484,B.Sc Information Technology,Web Technologies,7.36,First Class,4,3,3,4,1,1,2,2,4,5,5,4,2,2,4,3,5,3,4,5,Machine Learning; Artificial Intelligence; Data Science; Cloud Computing,Machine Learning Engineer
STU1462,B.Sc Information Technology,Software Engineering,7.13,First Class,3,5,3,3,3,4,2,1,1,0,0,2,1,2,4,3,5,4,4,3,Software Development; Web Development; Database Management,Software Developer
STU2594,B.Sc Information Technology,Data Science,9.13,Distinction,4,3,1,4,1,2,1,0,4,5,5,4,2,2,4,2,5,3,3,4,Machine Learning; Artificial Intelligence; Data Science; Data Analysis,Machine Learning Engineer
STU1786,B.Sc Information Technology,Information Technology,6.83,Second Class,2,2,1,3,5,5,1,1,1,1,0,1,2,2,4,3,4,4,2,2,Web Development; Software Development; Cybersecurity,Web Developer
STU1378,BCA,Data Science,8.11,First Class,5,2,2,3,0,1,1,4,5,5,4,3,0,1,4,4,5,3,3,4,Data Science; Artificial Intelligence; Machine Learning; Database Management,Data Scientist
STU2472,B.Sc Information Technology,Information Technology,7.9,First Class,5,3,2,3,0,2,3,2,4,5,5,4,3,1,4,3,4,4,3,4,Machine Learning; Artificial Intelligence; Data Science; Cloud Computing,Machine Learning Engineer
STU1127,B.Sc Information Technology,Web Technologies,6.34,Second Class,1,1,0,4,1,1,3,2,4,2,0,0,1,1,2,4,5,3,2,5,Data Analysis; Database Management; Software Development; Web Development,Data Analyst
STU1821,B.Sc Computer Science,Cloud & Security,7.81,First Class,2,2,2,5,1,0,3,2,2,1,1,2,3,3,3,4,4,2,3,4,Database Management; Web Development; Artificial Intelligence,Database Administrator
STU1568,B.Sc Information Technology,Data Science,6.71,Second Class,3,3,4,4,3,4,2,0,0,0,0,2,3,1,4,4,5,3,3,4,Software Development; Data Analysis,Software Developer
STU1356,B.Sc Information Technology,Software Engineering,7.43,First Class,4,2,1,5,1,0,2,2,5,5,2,3,0,1,4,4,5,4,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development,Data Scientist
STU2546,B.Sc Information Technology,Information Technology,7.11,First Class,5,3,3,5,1,2,1,1,4,4,5,4,2,1,4,3,5,5,2,5,Machine Learning; Artificial Intelligence; Data Science; Software Development,Machine Learning Engineer
STU1210,B.Sc Information Technology,Web Technologies,6.31,Second Class,3,0,1,4,1,1,3,2,3,5,4,3,1,1,3,4,4,2,3,5,Data Science; Artificial Intelligence; Machine Learning; Software Development; Cloud Computing,Data Scientist
STU1141,B.Sc Computer Science,Data Science,7.77,First Class,2,0,0,3,0,1,3,4,3,3,0,2,1,2,1,5,4,3,2,5,Data Analysis; Database Management; Web Development,Data Analyst
STU2489,B.Sc Information Technology,Web Technologies,7.97,First Class,5,3,2,3,2,0,2,0,3,4,5,3,3,2,4,3,5,4,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU2121,B.Sc Information Technology,Data Science,6.55,Second Class,1,2,0,2,1,1,1,0,1,0,0,3,4,3,2,3,4,3,3,4,Cloud Computing,Cloud Engineer
STU2048,B.Sc Information Technology,Web Technologies,6.49,Second Class,1,2,1,2,0,3,1,2,1,0,0,4,2,3,3,4,4,3,4,4,Cloud Computing; Web Development,Cloud Engineer
STU2447,B.Sc Information Technology,Data Science,8.37,First Class,5,3,3,4,2,2,1,2,5,5,5,4,1,2,3,3,5,3,2,5,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity,Machine Learning Engineer
STU1811,B.Sc Computer Science,Information Technology,7.54,First Class,2,2,1,3,0,1,3,2,2,1,0,3,4,4,3,2,4,3,3,4,Database Management; Cloud Computing; Software Development,Database Administrator
STU1589,B.Sc Computer Science,Information Technology,7.01,First Class,4,5,4,2,2,3,1,1,2,1,0,1,3,2,3,4,5,4,3,5,Software Development; Artificial Intelligence,Software Developer
STU2014,B.Sc Information Technology,Data Science,6.77,Second Class,4,2,2,0,0,0,1,0,0,0,0,5,2,3,3,3,5,5,3,4,Cloud Computing; Database Management; Cybersecurity,Cloud Engineer
STU1900,B.Sc Information Technology,Software Engineering,7.62,First Class,3,2,0,5,0,0,3,3,1,1,1,2,2,3,3,3,3,3,3,4,Database Management,Database Administrator
STU1011,B.Sc Information Technology,Data Science,6.47,Second Class,3,1,0,4,1,0,4,3,4,1,0,2,0,0,2,3,5,2,2,5,Data Analysis; Database Management; Web Development,Data Analyst
STU1813,BCA,Software Engineering,6.32,Second Class,3,2,2,4,1,0,3,2,2,0,0,3,3,3,2,3,5,3,3,4,Database Management; Web Development; Cloud Computing,Database Administrator
STU1283,B.Sc Computer Science,Information Technology,8.18,First Class,4,2,0,3,1,1,4,3,5,5,2,2,1,1,4,4,5,2,2,5,Data Science; Artificial Intelligence; Machine Learning; Database Management,Data Scientist
STU1292,B.Sc Information Technology,Information Technology,8.61,Distinction,5,2,1,4,1,0,3,4,5,5,4,4,2,0,4,4,5,2,4,4,Data Science; Artificial Intelligence; Machine Learning; Database Management,Data Scientist
STU1621,B.Sc Information Technology,Data Science,7.02,First Class,3,2,0,3,5,5,0,1,1,1,1,3,2,1,4,2,3,4,3,4,Web Development; Software Development; Database Management,Web Developer
STU1890,B.Sc Information Technology,Software Engineering,6.45,Second Class,1,2,0,3,1,0,4,1,1,0,0,1,3,3,1,3,5,3,3,4,Database Management; Cybersecurity,Database Administrator
STU1130,B.Sc Information Technology,Cloud & Security,6.87,Second Class,1,1,0,4,2,2,4,3,5,3,0,2,0,1,3,3,5,3,3,5,Data Analysis; Database Management; Artificial Intelligence; Data Science,Data Analyst
STU1324,B.Sc Information Technology,Web Technologies,8.98,Distinction,5,2,1,5,1,1,3,3,5,5,3,3,1,2,4,5,5,4,2,5,Data Science; Artificial Intelligence; Machine Learning; Database Management; Data Analysis,Data Scientist
STU1850,B.Sc Information Technology,Software Engineering,5.62,Pass,2,2,1,5,0,1,4,1,2,1,0,2,4,3,3,3,4,3,3,4,Database Management; Artificial Intelligence,Database Administrator
STU1577,B.Sc Information Technology,Data Science,7.64,First Class,3,4,4,2,2,3,2,1,2,1,0,2,2,0,4,2,5,4,4,3,Software Development; Web Development,Software Developer
STU2416,B.Sc Information Technology,Information Technology,6.4,Second Class,5,3,3,4,1,1,3,2,5,4,3,4,2,3,3,2,4,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Software Development,Machine Learning Engineer
STU2591,B.Sc Computer Science,Data Science,8.81,Distinction,5,3,4,3,1,2,2,3,4,3,4,4,1,1,4,3,5,4,3,4,Machine Learning; Artificial Intelligence; Data Science; Database Management,Machine Learning Engineer
STU1598,B.Sc Information Technology,Software Engineering,9.06,Distinction,4,4,2,3,2,4,0,1,3,1,1,3,2,2,3,3,5,4,3,4,Software Development; Artificial Intelligence,Software Developer
STU1742,B.Sc Information Technology,Software Engineering,5.86,Pass,2,1,0,3,5,3,2,1,1,0,0,2,3,2,4,4,3,3,2,2,Web Development; Software Development,Web Developer
STU2548,B.Sc Computer Science,Web Technologies,7.49,First Class,4,3,3,5,0,2,1,2,3,5,4,4,2,3,4,2,4,4,3,5,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity; Software Development,Machine Learning Engineer
STU1159,B.Sc Computer Science,Information Technology,9.28,Distinction,3,1,0,3,1,0,4,3,2,2,0,3,1,1,2,4,3,3,3,5,Data Analysis; Database Management; Artificial Intelligence,Data Analyst
STU2550,B.Sc Information Technology,Information Technology,6.75,Second Class,5,3,4,4,0,3,0,2,4,5,5,4,2,3,3,4,4,3,4,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1517,B.Sc Information Technology,Data Science,6.53,Second Class,2,5,5,3,0,3,1,0,1,1,1,2,1,2,4,2,5,4,3,4,Software Development; Database Management; Data Analysis,Software Developer
STU2141,B.Sc Information Technology,Web Technologies,5.89,Pass,3,3,0,1,1,1,0,1,1,1,0,5,4,4,4,2,5,3,3,3,Cloud Computing; Software Development; Cybersecurity,Cloud Engineer
STU1196,B.Sc Information Technology,Cloud & Security,5.5,Pass,3,2,0,2,0,1,4,2,4,2,0,2,0,1,2,4,3,4,2,5,Data Analysis; Database Management,Data Analyst
STU2321,B.Sc Information Technology,Cloud & Security,6.57,Second Class,3,0,2,3,2,2,1,1,3,1,0,1,5,5,3,3,5,2,3,5,Cybersecurity; Cloud Computing; Machine Learning,Cybersecurity Analyst
STU1915,B.Sc Information Technology,Data Science,5.7,Pass,2,2,1,4,1,0,2,2,2,1,0,1,2,2,3,3,4,3,3,4,Database Management; Data Analysis; Machine Learning,Database Administrator
STU1411,B.Sc Information Technology,Data Science,6.54,Second Class,5,5,5,3,2,4,2,1,1,1,0,0,3,3,3,3,5,4,3,4,Software Development; Data Analysis; Cybersecurity,Software Developer
STU1097,B.Sc Computer Science,Information Technology,7.61,First Class,2,2,0,3,1,2,4,5,5,2,0,3,1,0,0,4,5,4,2,4,Data Analysis; Database Management; Artificial Intelligence,Data Analyst
STU2336,B.Sc Information Technology,Web Technologies,7.17,First Class,3,0,3,3,3,2,1,1,2,1,0,3,5,5,3,3,5,2,3,5,Cybersecurity; Cloud Computing; Data Science,Cybersecurity Analyst
STU1681,B.Sc Information Technology,Cloud & Security,6.53,Second Class,3,1,1,3,4,5,0,1,2,0,0,1,0,0,5,3,5,4,1,3,Web Development; Software Development; Data Analysis; Cloud Computing,Web Developer
STU1157,B.Sc Computer Science,Data Science,8.88,Distinction,2,1,0,5,1,1,4,4,4,2,0,2,1,1,3,3,4,2,2,5,Data Analysis; Database Management; Artificial Intelligence,Data Analyst
STU1420,B.Sc Information Technology,Data Science,8.21,First Class,3,4,4,2,1,3,0,0,2,1,0,3,1,2,4,3,5,5,3,4,Software Development,Software Developer
STU2504,B.Sc Information Technology,Software Engineering,7.57,First Class,4,2,3,3,1,2,3,1,4,4,5,4,2,2,3,2,5,4,4,5,Machine Learning; Artificial Intelligence; Data Science; Web Development,Machine Learning Engineer
STU1478,B.Sc Information Technology,Data Science,6.81,Second Class,4,4,4,3,2,2,0,1,2,0,0,1,2,0,2,3,5,4,3,4,Software Development; Machine Learning,Software Developer
STU2558,B.Sc Computer Science,Data Science,9.13,Distinction,5,3,2,4,0,0,2,1,5,5,5,3,1,2,5,2,5,3,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1728,BCA,Information Technology,7.85,First Class,3,2,0,4,5,5,1,0,1,1,0,2,0,2,5,4,4,4,2,4,Web Development; Software Development; Data Science,Web Developer
STU2079,B.Sc Information Technology,Data Science,6.2,Second Class,3,0,0,1,1,3,1,0,1,0,0,5,4,2,4,2,4,4,3,5,Cloud Computing; Software Development,Cloud Engineer
STU1448,B.Sc Information Technology,Data Science,7.8,First Class,4,3,3,2,3,4,1,1,1,1,0,3,1,0,4,4,5,4,4,4,Software Development; Machine Learning; Data Science,Software Developer
STU2157,B.Sc Information Technology,Web Technologies,7.55,First Class,1,2,1,2,1,3,1,0,1,0,0,5,4,3,4,4,4,5,3,4,Cloud Computing; Machine Learning; Database Management,Cloud Engineer
STU1179,B.Sc Computer Science,Cloud & Security,7.27,First Class,4,2,0,4,1,1,3,4,4,2,0,2,0,1,2,4,3,4,2,5,Data Analysis; Database Management; Artificial Intelligence; Cybersecurity,Data Analyst
STU1391,BCA,Information Technology,7.86,First Class,5,2,0,4,1,0,3,3,5,5,4,3,1,0,4,3,4,3,3,5,Data Science; Artificial Intelligence; Machine Learning; Cloud Computing,Data Scientist
STU1579,B.Sc Information Technology,Software Engineering,6.7,Second Class,4,5,4,3,1,1,1,1,2,0,1,2,2,2,3,3,5,4,3,3,Software Development; Cybersecurity,Software Developer
STU2374,B.Sc Information Technology,Software Engineering,8.76,Distinction,3,0,3,3,3,2,1,0,2,0,1,2,5,3,3,3,5,2,3,5,Cybersecurity; Cloud Computing; Software Development; Database Management,Cybersecurity Analyst
STU1722,B.Sc Information Technology,Information Technology,7.14,First Class,2,3,1,3,3,4,1,1,0,1,0,2,1,2,4,2,4,4,3,3,Web Development; Software Development,Web Developer
STU2349,B.Sc Information Technology,Software Engineering,6.57,Second Class,3,2,1,3,2,1,1,0,2,0,0,4,5,4,3,4,5,3,3,5,Cybersecurity; Cloud Computing; Database Management; Web Development,Cybersecurity Analyst
STU1781,B.Sc Information Technology,Information Technology,7.59,First Class,2,3,1,2,5,5,2,1,0,0,0,2,2,2,4,2,3,4,1,2,Web Development; Software Development; Data Analysis,Web Developer
STU2343,BCA,Data Science,7.54,First Class,3,3,4,3,2,2,0,0,2,2,1,2,3,5,3,3,5,3,4,5,Cybersecurity; Cloud Computing; Software Development; Artificial Intelligence,Cybersecurity Analyst
STU1715,B.Sc Information Technology,Web Technologies,7.74,First Class,3,2,1,2,5,5,2,1,1,0,1,2,3,2,4,3,4,4,2,3,Web Development; Software Development; Machine Learning; Data Science,Web Developer
STU1989,B.Sc Information Technology,Web Technologies,7.14,First Class,3,2,1,4,1,0,2,2,2,0,0,3,1,3,3,2,4,3,4,4,Database Management; Data Analysis; Software Development,Database Administrator
STU2278,B.Sc Computer Science,Software Engineering,6.63,Second Class,3,3,2,2,1,2,0,0,2,0,0,2,5,5,2,3,5,3,3,5,Cybersecurity; Cloud Computing; Data Analysis,Cybersecurity Analyst
STU2064,B.Sc Information Technology,Software Engineering,6.88,Second Class,3,0,1,2,1,2,2,1,0,1,0,5,5,2,4,3,4,4,3,5,Cloud Computing,Cloud Engineer
STU1842,B.Sc Information Technology,Web Technologies,8.22,First Class,2,3,1,4,1,0,4,2,2,1,0,4,2,3,3,4,5,4,3,4,Database Management; Machine Learning,Database Administrator
STU1839,B.Sc Information Technology,Software Engineering,6.37,Second Class,2,1,1,5,0,1,2,2,1,1,0,3,1,2,2,2,3,3,3,5,Database Management; Data Analysis,Database Administrator
STU1295,B.Sc Information Technology,Information Technology,8.81,Distinction,5,2,1,4,1,0,4,3,4,4,4,1,2,0,4,4,5,4,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1906,B.Sc Information Technology,Data Science,6.06,Second Class,3,1,1,5,1,1,4,3,2,0,0,2,3,4,3,3,4,3,3,4,Database Management; Data Analysis,Database Administrator
STU1994,B.Sc Information Technology,Software Engineering,8.72,Distinction,3,1,1,5,1,1,3,2,2,0,1,3,3,3,3,2,4,3,3,5,Database Management,Database Administrator
STU1089,B.Sc Information Technology,Software Engineering,8.14,First Class,3,1,0,5,1,1,3,4,2,2,1,2,0,0,2,3,3,3,2,5,Data Analysis; Database Management; Cloud Computing; Machine Learning,Data Analyst
STU1042,BCA,Cloud & Security,6.77,Second Class,1,1,1,4,0,0,2,4,2,2,1,1,2,2,0,5,4,4,2,5,Data Analysis; Database Management; Cloud Computing,Data Analyst
STU1132,BCA,Data Science,7.47,First Class,3,0,0,5,0,0,4,4,4,2,0,2,1,0,2,4,4,2,2,5,Data Analysis; Database Management; Machine Learning; Web Development,Data Analyst
STU2056,B.Sc Information Technology,Web Technologies,7.97,First Class,3,2,1,2,2,2,0,1,0,1,1,4,4,2,5,3,4,4,3,4,Cloud Computing; Artificial Intelligence,Cloud Engineer
STU1963,B.Sc Information Technology,Web Technologies,5.83,Pass,2,1,0,5,0,1,3,1,2,1,0,3,4,2,1,3,4,3,2,4,Database Management,Database Administrator
STU2448,B.Sc Information Technology,Data Science,7.5,First Class,5,2,2,4,1,2,2,2,2,5,5,5,3,1,5,4,5,4,4,5,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Cybersecurity,Machine Learning Engineer
STU2480,B.Sc Information Technology,Data Science,7.37,First Class,5,2,3,4,0,3,3,1,4,5,5,3,1,3,5,3,5,4,2,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1975,B.Sc Information Technology,Information Technology,8.47,First Class,2,2,0,5,1,0,3,2,1,1,1,3,3,2,4,3,3,3,2,4,Database Management,Database Administrator
STU1165,B.Sc Information Technology,Software Engineering,8.21,First Class,4,1,0,4,1,1,2,3,4,1,0,2,1,0,1,5,5,3,2,5,Data Analysis; Database Management; Data Science,Data Analyst
STU1291,B.Sc Information Technology,Software Engineering,7.6,First Class,5,2,0,5,1,2,2,2,5,5,3,2,1,1,4,4,5,4,3,5,Data Science; Artificial Intelligence; Machine Learning; Cybersecurity; Database Management,Data Scientist
STU2512,B.Sc Information Technology,Web Technologies,9.56,Distinction,4,2,3,5,0,1,2,2,4,5,3,4,2,2,5,2,5,4,2,5,Machine Learning; Artificial Intelligence; Data Science; Cybersecurity; Cloud Computing,Machine Learning Engineer
STU1670,B.Sc Information Technology,Information Technology,7.36,First Class,3,2,1,3,5,5,1,1,0,1,0,0,2,3,4,3,5,3,3,3,Web Development; Software Development,Web Developer
STU1349,B.Sc Information Technology,Information Technology,8.13,First Class,5,3,1,5,0,0,3,3,5,5,3,2,1,0,4,4,5,3,3,5,Data Science; Artificial Intelligence; Machine Learning,Data Scientist
STU1572,B.Sc Information Technology,Information Technology,6.8,Second Class,4,3,4,3,1,4,1,1,2,0,0,2,2,2,2,2,4,5,2,3,Software Development; Cybersecurity; Database Management,Software Developer
STU2440,B.Sc Information Technology,Software Engineering,6.82,Second Class,5,2,2,5,1,2,2,3,4,4,5,4,0,2,4,3,5,4,3,4,Machine Learning; Artificial Intelligence; Data Science; Data Analysis; Cybersecurity,Machine Learning Engineer
STU2505,B.Sc Information Technology,Software Engineering,6.99,Second Class,5,3,1,4,1,2,3,2,4,4,5,4,2,2,4,3,4,4,3,5,Machine Learning; Artificial Intelligence; Data Science,Machine Learning Engineer
STU1778,B.Sc Information Technology,Information Technology,6.14,Second Class,3,2,1,3,5,3,2,0,2,2,1,2,1,2,3,3,4,3,3,4,Web Development; Software Development; Database Management,Web Developer
STU1941,B.Sc Information Technology,Web Technologies,5.96,Pass,1,3,1,4,1,1,3,1,3,1,1,2,2,3,1,2,3,3,2,3,Database Management; Data Science; Web Development,Database Administrator
STU2054,B.Sc Information Technology,Web Technologies,6.82,Second Class,2,3,1,2,1,0,0,1,0,2,0,5,4,4,5,3,4,3,2,3,Cloud Computing,Cloud Engineer
STU2358,B.Sc Information Technology,Software Engineering,7.1,First Class,3,2,1,3,2,2,0,1,2,0,0,2,5,4,3,3,5,3,3,5,Cybersecurity; Cloud Computing; Artificial Intelligence,Cybersecurity Analyst
STU1459,B.Sc Information Technology,Cloud & Security,7.44,First Class,3,5,4,2,2,1,1,1,1,1,0,2,2,2,5,3,5,4,3,4,Software Development; Artificial Intelligence,Software Developer
STU1376,B.Sc Information Technology,Web Technologies,7.69,First Class,4,1,0,2,2,0,3,2,5,5,4,3,0,2,5,5,5,3,4,5,Data Science; Artificial Intelligence; Machine Learning; Web Development,Data Scientist
